session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_direction_x,gaze_direction_y,gaze_deviation
20260127_172224,1769505746.5713694,0.3,0.994,0.231,0.252,0.0,0.442,0.465,0.491,0.111,0.034,0.835,0.0,0.034,0.969,0.0,0.431,0.251,-1.0,0.0,0.0,"{'tension_score': 0.432, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.969, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.187}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.19, 'disgust': 0.187, 'contempt': 0.0, 'anxiety': 0.623, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.623,medium,0.414,0.493,0.508,0.495,-0.028,-0.634,0.635
20260127_172224,1769505746.6059601,0.3,0.993,0.23,0.246,0.0,0.444,0.461,0.492,0.109,0.043,0.884,0.0,0.043,0.829,0.0,0.511,0.246,-1.0,0.0,0.0,"{'tension_score': 0.359, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.829, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.149}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.173, 'surprise': 0.173, 'disgust': 0.158, 'contempt': 0.0, 'anxiety': 0.496, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.496,medium,0.415,0.493,0.508,0.495,-0.018,-0.623,0.623
20260127_172224,1769505746.6360307,0.3,0.994,0.233,0.25,0.0,0.443,0.473,0.491,0.115,0.023,0.853,0.0,0.023,0.923,0.0,0.456,0.248,-1.0,0.0,0.0,"{'tension_score': 0.419, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.923, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.186}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.194, 'disgust': 0.188, 'contempt': 0.0, 'anxiety': 0.619, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.619,medium,0.415,0.491,0.509,0.494,-0.019,-0.629,0.629
20260127_172224,1769505746.6612706,0.3,0.992,0.23,0.251,0.0,0.445,0.471,0.492,0.119,0.016,0.861,0.0,0.016,0.898,0.0,0.442,0.246,-1.0,0.0,0.0,"{'tension_score': 0.413, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.898, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.186}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.191, 'disgust': 0.189, 'contempt': 0.0, 'anxiety': 0.62, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.62,medium,0.416,0.491,0.51,0.494,-0.016,-0.624,0.624
20260127_172224,1769505746.699002,0.3,0.994,0.23,0.241,0.0,0.447,0.473,0.493,0.122,0.02,0.902,0.0,0.02,0.87,0.0,0.444,0.249,-1.0,0.0,0.0,"{'tension_score': 0.406, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.87, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.186}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.189, 'disgust': 0.191, 'contempt': 0.0, 'anxiety': 0.62, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.62,medium,0.416,0.49,0.51,0.493,-0.012,-0.611,0.611
20260127_172224,1769505746.729547,0.3,0.992,0.227,0.25,0.0,0.452,0.474,0.493,0.128,0.017,0.86,0.0,0.017,0.89,0.0,0.419,0.249,-1.0,0.0,0.0,"{'tension_score': 0.411, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.89, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.186}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.186, 'disgust': 0.193, 'contempt': 0.0, 'anxiety': 0.621, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.621,medium,0.417,0.49,0.511,0.493,-0.016,-0.61,0.611
20260127_172224,1769505746.7601888,0.3,0.992,0.227,0.243,0.0,0.451,0.471,0.494,0.13,0.021,0.888,0.0,0.021,0.907,0.0,0.431,0.248,-1.0,0.0,0.0,"{'tension_score': 0.415, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.907, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.186}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.186, 'disgust': 0.193, 'contempt': 0.0, 'anxiety': 0.62, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.62,medium,0.417,0.489,0.511,0.492,-0.013,-0.607,0.607
20260127_172224,1769505746.7880735,0.3,0.992,0.229,0.244,0.0,0.452,0.474,0.494,0.134,0.008,0.884,0.0,0.008,0.894,0.0,0.367,0.252,-1.0,0.0,0.0,"{'tension_score': 0.414, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.894, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.188}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.176, 'disgust': 0.197, 'contempt': 0.0, 'anxiety': 0.627, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.627,medium,0.418,0.489,0.512,0.492,-0.015,-0.605,0.606
20260127_172224,1769505746.8215935,0.3,0.991,0.227,0.246,0.0,0.451,0.471,0.494,0.134,0.013,0.895,0.0,0.013,0.952,0.0,0.372,0.251,-1.0,0.0,0.0,"{'tension_score': 0.428, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.952, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.188}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.176, 'disgust': 0.197, 'contempt': 0.0, 'anxiety': 0.627, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.627,medium,0.418,0.489,0.511,0.493,-0.015,-0.603,0.603
20260127_172224,1769505746.8612587,0.3,0.993,0.229,0.243,0.0,0.448,0.481,0.494,0.134,0.01,0.918,0.0,0.01,0.871,0.0,0.416,0.249,-1.0,0.0,0.0,"{'tension_score': 0.406, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.871, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.186}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.184, 'disgust': 0.195, 'contempt': 0.0, 'anxiety': 0.621, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.621,medium,0.418,0.489,0.512,0.492,-0.008,-0.606,0.606
20260127_172224,1769505746.8887932,0.3,0.992,0.229,0.243,0.0,0.449,0.483,0.494,0.137,0.01,0.881,0.0,0.01,0.878,0.0,0.367,0.251,-1.0,0.0,0.0,"{'tension_score': 0.41, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.878, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.188}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.175, 'disgust': 0.198, 'contempt': 0.0, 'anxiety': 0.627, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.627,medium,0.419,0.488,0.512,0.492,-0.011,-0.608,0.608
20260127_172224,1769505746.9195764,0.3,0.994,0.228,0.243,0.0,0.447,0.49,0.495,0.134,0.007,0.909,0.0,0.007,0.905,0.0,0.408,0.25,-1.0,0.0,0.0,"{'tension_score': 0.415, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.905, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.187}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.182, 'disgust': 0.196, 'contempt': 0.0, 'anxiety': 0.622, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.622,medium,0.419,0.489,0.513,0.493,-0.01,-0.602,0.603
20260127_172224,1769505746.9537387,0.3,0.992,0.235,0.251,0.0,0.444,0.494,0.494,0.136,0.015,0.888,0.0,0.015,0.883,0.0,0.375,0.248,-1.0,0.0,0.0,"{'tension_score': 0.41, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.883, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.187}}","{'au7_eye_squeeze': {'intensity': 0.494, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.179, 'disgust': 0.197, 'contempt': 0.0, 'anxiety': 0.624, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.624,medium,0.419,0.489,0.512,0.492,-0.008,-0.609,0.609
20260127_172224,1769505747.008544,0.3,0.993,0.233,0.249,0.0,0.444,0.5,0.495,0.135,0.012,0.897,0.0,0.012,0.87,0.0,0.375,0.252,-1.0,0.0,0.0,"{'tension_score': 0.407, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.87, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.188}}","{'au7_eye_squeeze': {'intensity': 0.5, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.178, 'disgust': 0.197, 'contempt': 0.0, 'anxiety': 0.625, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.625,medium,0.419,0.49,0.513,0.493,-0.01,-0.607,0.607
20260127_172224,1769505747.098255,0.3,0.992,0.233,0.247,0.0,0.459,0.501,0.495,0.134,0.016,0.884,0.0,0.016,0.913,0.0,0.35,0.25,-1.0,0.0,0.0,"{'tension_score': 0.419, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.913, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.189}}","{'au7_eye_squeeze': {'intensity': 0.501, 'duration_frames': 6, 'onset_frame': 9}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.174, 'disgust': 0.197, 'contempt': 0.0, 'anxiety': 0.629, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.629,medium,0.42,0.493,0.512,0.497,-0.008,-0.592,0.592
20260127_172224,1769505747.167507,0.3,0.993,0.239,0.255,0.0,0.458,0.569,0.495,0.128,0.006,0.91,0.0,0.006,0.9,0.0,0.364,0.252,-1.0,0.0,0.0,"{'tension_score': 0.415, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.9, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.188}}","{'au7_eye_squeeze': {'intensity': 0.569, 'duration_frames': 6, 'onset_frame': 9}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.179, 'disgust': 0.195, 'contempt': 0.0, 'anxiety': 0.626, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.626,medium,0.42,0.497,0.512,0.5,-0.009,-0.579,0.58
20260127_172224,1769505747.2577558,0.3,0.991,0.232,0.254,0.0,0.455,0.535,0.494,0.094,0.0,0.88,0.0,0.0,0.712,0.0,0.177,0.246,-1.0,0.0,0.0,"{'tension_score': 0.48, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.712, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.3}}","{'au7_eye_squeeze': {'intensity': 0.535, 'duration_frames': 6, 'onset_frame': 9}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,1.0,medium,0.419,0.503,0.511,0.506,-0.004,-0.595,0.595
20260127_172224,1769505747.3368735,0.3,0.994,0.239,0.262,0.0,0.44,0.588,0.493,0.082,0.0,0.926,0.0,0.0,0.715,0.0,0.19,0.243,-1.0,0.0,0.0,"{'tension_score': 0.481, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.715, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.3}}","{'au7_eye_squeeze': {'intensity': 0.588, 'duration_frames': 6, 'onset_frame': 9}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,1.0,medium,0.419,0.505,0.512,0.505,-0.002,-0.604,0.604
20260127_172224,1769505747.4316695,0.3,0.992,0.218,0.245,0.0,0.438,0.49,0.493,0.095,0.0,0.877,0.0,0.0,0.88,0.0,0.236,0.232,-1.0,0.0,0.0,"{'tension_score': 0.522, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.88, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,1.0,medium,0.415,0.498,0.506,0.502,-0.002,-0.612,0.612
20260127_172224,1769505747.5275362,0.3,0.991,0.219,0.241,0.0,0.455,0.459,0.494,0.116,0.0,0.905,0.0,0.0,0.943,0.0,0.276,0.227,-1.0,0.0,0.0,"{'tension_score': 0.468, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.943, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.23}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.234, 'contempt': 0.0, 'anxiety': 0.766, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.766,medium,0.413,0.495,0.504,0.499,0.013,-0.598,0.598
20260127_172224,1769505747.6231053,0.3,0.993,0.218,0.232,0.0,0.454,0.473,0.494,0.117,0.0,0.922,0.0,0.0,0.895,0.0,0.276,0.228,-1.0,0.0,0.0,"{'tension_score': 0.456, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.895, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.23}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.234, 'contempt': 0.0, 'anxiety': 0.766, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.766,medium,0.413,0.496,0.505,0.499,0.012,-0.592,0.592
20260127_172224,1769505747.7151055,0.3,0.993,0.219,0.227,0.0,0.46,0.48,0.494,0.112,0.0,0.913,0.0,0.0,0.957,0.0,0.244,0.228,-0.999,0.0,0.0,"{'tension_score': 0.472, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.957, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.23}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.232, 'contempt': 0.0, 'anxiety': 0.768, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.768,medium,0.416,0.5,0.506,0.502,0.015,-0.588,0.588
20260127_172224,1769505747.806436,0.3,0.992,0.224,0.243,0.0,0.451,0.508,0.495,0.104,0.0,0.9,0.0,0.0,0.985,0.0,0.205,0.237,-1.0,0.0,0.0,"{'tension_score': 0.479, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.985, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.231}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.231, 'contempt': 0.0, 'anxiety': 0.769, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.769,medium,0.425,0.501,0.513,0.504,0.019,-0.587,0.587
20260127_172224,1769505747.89975,0.3,0.993,0.228,0.246,0.0,0.453,0.5,0.495,0.109,0.0,0.859,0.0,0.0,0.833,0.0,0.202,0.239,-1.0,0.0,0.0,"{'tension_score': 0.438, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.833, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.228}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.241, 'contempt': 0.0, 'anxiety': 0.759, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.759,medium,0.429,0.501,0.52,0.504,0.043,-0.59,0.592
20260127_172224,1769505747.9693503,0.3,0.992,0.235,0.262,0.0,0.441,0.498,0.494,0.108,0.0,0.803,0.0,0.0,0.782,0.0,0.135,0.254,-1.0,0.0,0.0,"{'tension_score': 0.421, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.782, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.223}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.256, 'contempt': 0.0, 'anxiety': 0.744, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.744,medium,0.434,0.5,0.524,0.503,0.002,-0.617,0.617
20260127_172224,1769505748.0724297,0.3,0.99,0.232,0.246,0.0,0.462,0.472,0.498,0.127,0.0,0.767,0.0,0.0,0.84,0.0,0.11,0.287,-1.0,0.0,0.0,"{'tension_score': 0.439, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.84, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.226}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.246, 'contempt': 0.0, 'anxiety': 0.754, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.754,medium,0.442,0.499,0.532,0.503,-0.027,-0.584,0.585
20260127_172224,1769505748.136634,0.3,0.989,0.228,0.25,0.007,0.462,0.507,0.498,0.129,0.0,0.75,0.0,0.0,0.84,0.0,0.021,0.293,-1.0,0.0,0.0,"{'tension_score': 0.441, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.007, 'lip_compression': 0.84, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.226}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.246, 'contempt': 0.0, 'anxiety': 0.754, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.754,medium,0.444,0.498,0.534,0.503,-0.036,-0.583,0.584
20260127_172224,1769505748.199699,0.3,0.989,0.231,0.257,0.034,0.461,0.48,0.498,0.119,0.0,0.704,0.0,0.0,0.848,0.0,0.077,0.303,-1.0,0.0,0.0,"{'tension_score': 0.453, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.034, 'lip_compression': 0.848, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.228}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.241, 'contempt': 0.0, 'anxiety': 0.759, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.759,medium,0.45,0.5,0.54,0.504,-0.056,-0.591,0.593
20260127_172224,1769505748.2611349,0.3,0.988,0.231,0.252,0.011,0.464,0.508,0.498,0.114,0.0,0.731,0.0,0.0,0.798,0.0,0.084,0.297,-1.0,0.0,0.0,"{'tension_score': 0.429, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.011, 'lip_compression': 0.798, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.224}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.254, 'contempt': 0.0, 'anxiety': 0.746, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.746,medium,0.451,0.5,0.541,0.505,-0.048,-0.583,0.585
20260127_172224,1769505748.3321216,0.3,0.989,0.232,0.256,0.02,0.46,0.493,0.498,0.107,0.0,0.708,0.0,0.0,0.809,0.0,0.068,0.298,-1.0,0.0,0.0,"{'tension_score': 0.436, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.02, 'lip_compression': 0.809, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.225}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.249, 'contempt': 0.0, 'anxiety': 0.751, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.751,medium,0.452,0.501,0.542,0.505,-0.051,-0.595,0.597
20260127_172224,1769505748.4074686,0.3,0.989,0.229,0.257,0.046,0.462,0.502,0.497,0.096,0.0,0.735,0.0,0.0,0.331,0.021,0.246,0.31,-1.0,0.0,0.0,"{'tension_score': 0.399, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.046, 'lip_compression': 0.331, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,1.0,medium,0.454,0.502,0.545,0.508,-0.074,-0.589,0.594
